,med_freq,mean_freq,med_power,mean_power
1675,22.919337505456415,22.919337505456415,3.792966810289261e-05,5.7854475051705525e-05
1676,23.067984147100443,23.067984147100443,2.5307214226416087e-05,6.470472732274378e-05
1677,23.217594857800428,23.21759485780043,0.00016144063993729846,0.0001858409547219365
1678,23.368175890164125,23.368175890164128,5.3565920554080744e-05,0.00012041078756313513
1679,23.519733537351478,23.519733537351474,5.2330465834758e-05,6.889045063683403e-05
1680,23.672274133337613,23.672274133337616,7.43100477034383e-05,0.00010174746723418481
1681,23.82580405317756,23.82580405317756,0.00011397749808844286,0.0001437090830442032
1682,23.980329713272678,23.980329713272678,0.00014260330983371087,0.00016245618624621306
1683,24.135857571638823,24.135857571638827,7.002856070315689e-05,8.722393722158555e-05
1684,24.292394128176223,24.292394128176223,8.67791949324973e-05,7.36341487583639e-05
1685,24.44994592494115,24.44994592494115,0.00016010403674743262,0.00017005551900313356
1686,24.608519546419316,24.608519546419313,0.00011258914886127323,0.00013586712928037993
1687,24.768121619801054,24.768121619801057,6.85249931972238e-05,0.00013754313851282256
1688,24.928758815258284,24.92875881525828,4.6496508744238357e-05,6.734812320336882e-05
1689,25.09043784622329,25.090437846223292,1.6169753941208503e-05,3.3328188636424796e-05
1690,25.25316546966927,25.253165469669273,5.470774785333529e-05,5.82185927540992e-05
1691,25.41694848639275,25.41694848639275,3.9091005912907285e-05,4.3476073228123125e-05
1692,25.581793741297787,25.581793741297787,0.002377378043703086,0.0026771419039341034
1693,25.74770812368204,25.747708123682038,9.872061784877196e-05,0.00011480945170645183
1694,25.914698567524706,25.914698567524702,0.00010097895976375048,0.0001048480437930453
1695,26.082772051776224,26.082772051776224,0.0001406134025961141,0.00015986879700050744
1696,26.251935600650192,26.251935600650192,3.8141222461680444e-05,4.83878272970002e-05
1697,26.422196283916577,26.422196283916577,7.796651464548186e-05,9.273102821839109e-05
1698,26.593561217197415,26.59356121719741,6.14767819868747e-05,8.641573472052348e-05
1699,26.766037562264113,26.76603756226411,0.00012135149637177723,0.00014963480636943487
1700,26.939632527336784,26.939632527336784,4.5629397090129936e-05,5.9078389814155936e-05
1701,27.114353367385473,27.11435336738547,0.00012910901720862927,0.00015644601592549774
1702,27.29020738443338,27.29020738443338,0.00017783250002608602,0.00019011310949296965
1703,27.467201927862014,27.467201927862014,0.00014299047937163414,0.00017566792919176168
1704,27.645344394718354,27.645344394718357,1.7637151090032013e-05,2.3060346345017508e-05
1705,27.82464223002398,27.824642230023976,5.7178102510356554e-05,9.488409755688138e-05
1706,28.00510292708623,28.005102927086234,6.404352146923078e-05,7.622529691828217e-05
1707,28.186734027811355,28.186734027811355,4.261854958155201e-05,5.284343606032042e-05
1708,28.369543123019717,28.369543123019717,3.289945150216721e-05,4.5334711628676766e-05
1709,28.553537852763032,28.553537852763036,5.2992180319453796e-05,7.012512177158667e-05
1710,28.738725906643662,28.73872590664366,4.47189585452819e-05,0.00010147765079418019
1711,28.925115024135987,28.925115024135987,0.00012130048507745698,0.00014725958165579114
1712,29.112712994909856,29.112712994909863,5.987957228416499e-05,8.26499995388279e-05
1713,29.30152765915613,29.30152765915613,0.00012089773165799491,0.00016502839376114818
1714,29.491566907914354,29.491566907914354,6.569591015725067e-05,9.227150826011868e-05
1715,29.682838683402537,29.682838683402544,7.798792635781017e-05,0.00010135489225287254
1716,29.875350979349083,29.875350979349086,5.120658539518161e-05,6.0312885396886295e-05
1717,30.06911184132686,30.06911184132685,7.836152422453728e-05,0.00010481506581642657
1718,30.264129367089453,30.26412936708946,0.0004994830712038482,0.00043614794200106885
